Wavenumbers,Wine_01_Cab_Rep1,Wine_01_Cab_Rep2,Wine_01_Cab_Rep3,Wine_02_Cab_Rep1,Wine_02_Cab_Rep2,Wine_02_Cab_Rep3,Wine_03_Cab_Rep1,Wine_03_Cab_Rep2,Wine_03_Cab_Rep3,Wine_04_Cab_Rep1,Wine_04_Cab_Rep2,Wine_04_Cab_Rep3,Wine_05_Cab_Rep1,Wine_05_Cab_Rep2,Wine_05_Cab_Rep3,Wine_06_Cab_Rep1,Wine_06_Cab_Rep2,Wine_06_Cab_Rep3,Wine_07_Cab_Rep1,Wine_07_Cab_Rep2,Wine_07_Cab_Rep3,Wine_08_Cab_Rep1,Wine_08_Cab_Rep2,Wine_08_Cab_Rep3,Wine_09_Cab_Rep1,Wine_09_Cab_Rep2,Wine_09_Cab_Rep3,Wine_10_Cab_Rep1,Wine_10_Cab_Rep2,Wine_10_Cab_Rep3,Wine_11_Cab_Rep1,Wine_11_Cab_Rep2,Wine_11_Cab_Rep3,Wine_12_Cab_Rep1,Wine_12_Cab_Rep2,Wine_12_Cab_Rep3,Wine_13_Syr_Rep1,Wine_13_Syr_Rep2,Wine_13_Syr_Rep3,Wine_14_Syr_Rep1,Wine_14_Syr_Rep2,Wine_14_Syr_Rep3,Wine_15_Syr_Rep1,Wine_15_Syr_Rep2,Wine_15_Syr_Rep3,Wine_16_Syr_Rep1,Wine_16_Syr_Rep2,Wine_16_Syr_Rep3,Wine_17_Syr_Rep1,Wine_17_Syr_Rep2,Wine_17_Syr_Rep3,Wine_18_Syr_Rep1,Wine_18_Syr_Rep2,Wine_18_Syr_Rep3,Wine_19_Syr_Rep1,Wine_19_Syr_Rep2,Wine_19_Syr_Rep3,Wine_20_Syr_Rep1,Wine_20_Syr_Rep2,Wine_20_Syr_Rep3,Wine_21_Syr_Rep1,Wine_21_Syr_Rep2,Wine_21_Syr_Rep3,Wine_22_Syr_Rep1,Wine_22_Syr_Rep2,Wine_22_Syr_Rep3,Wine_23_Syr_Rep1,Wine_23_Syr_Rep2,Wine_23_Syr_Rep3,Wine_24_Syr_Rep1,Wine_24_Syr_Rep2,Wine_24_Syr_Rep3,Wine_25_Cab_Rep1,Wine_25_Cab_Rep2,Wine_25_Cab_Rep3,Wine_26_Cab_Rep1,Wine_26_Cab_Rep2,Wine_26_Cab_Rep3,Wine_27_Cab_Rep1,Wine_27_Cab_Rep2,Wine_27_Cab_Rep3,Wine_28_Cab_Rep1,Wine_28_Cab_Rep2,Wine_28_Cab_Rep3,Wine_29_Cab_Rep1,Wine_29_Cab_Rep2,Wine_29_Cab_Rep3,Wine_30_Cab_Rep1,Wine_30_Cab_Rep2,Wine_30_Cab_Rep3,Wine_31_Cab_Rep1,Wine_31_Cab_Rep2,Wine_31_Cab_Rep3,Wine_32_Syr_Rep1,Wine_32_Syr_Rep2,Wine_32_Syr_Rep3,Wine_33_Syr_Rep1,Wine_33_Syr_Rep2,Wine_33_Syr_Rep3,Wine_34_Syr_Rep1,Wine_34_Syr_Rep2,Wine_34_Syr_Rep3,Wine_35_Syr_Rep1,Wine_35_Syr_Rep2,Wine_35_Syr_Rep3,Wine_36_Syr_Rep1,Wine_36_Syr_Rep2,Wine_36_Syr_Rep3,Wine_37_Syr_Rep1,Wine_37_Syr_Rep2,Wine_37_Syr_Rep3
1389.545,0.50578763,0.5063228,0.50821663,0.5080851,0.50868818,0.50879393,0.50272032,0.50128984,0.50028054,0.49652178,0.49672191,0.49692441,0.50066414,0.50046879,0.50033032,0.50407022,0.50235519,0.50277349,0.50031463,0.5019395,0.50171006,0.50354943,0.50354457,0.50455008,0.5033216,0.50354656,0.5028259,0.49725039,0.49719866,0.49811329,0.50018391,0.49867446,0.49949726,0.49905777,0.49886014,0.49792498,0.50630188,0.50780326,0.50567159,0.49944026,0.49799678,0.49840368,0.51453413,0.5140399,0.51403624,0.49632986,0.49631948,0.49415902,0.49729676,0.49702761,0.49551326,0.50067733,0.50145598,0.50200707,0.49549944,0.49576647,0.49618065,0.49876232,0.49776953,0.49855914,0.49769344,0.49672316,0.49725677,0.49570316,0.49490769,0.49542468,0.49785057,0.49713208,0.49683161,0.49567633,0.4972443,0.49576218,0.48880201,0.48492054,0.4876591,0.49554022,0.49692935,0.49596818,0.50228756,0.50235594,0.50240945,0.50014965,0.49944981,0.49980644,0.50028176,0.50045831,0.49861944,0.50396718,0.50574367,0.50513672,0.51142222,0.50477127,0.50183225,0.49224826,0.49190171,0.49336327,0.50096146,0.49810199,0.49984897,0.50396799,0.50459887,0.50192369,0.50400813,0.50396159,0.50463869,0.50137139,0.50265993,0.50241677,0.49992572,0.50297789,0.49940046
1393.405,0.5020204,0.50268951,0.504533,0.50425397,0.5047645,0.50514236,0.4995432,0.49806711,0.49698689,0.49357988,0.49384417,0.49402402,0.49757518,0.49729805,0.49709988,0.50082911,0.49914217,0.49961845,0.49721838,0.49897014,0.49852398,0.50021887,0.50025854,0.5010933,0.50003342,0.5003308,0.49944141,0.49472587,0.49467155,0.49549608,0.4971248,0.49558994,0.49632398,0.49600819,0.49582867,0.49499459,0.50258953,0.50407946,0.50199172,0.49665828,0.49521757,0.49575294,0.51065583,0.51009234,0.51018678,0.49325858,0.49330835,0.49098967,0.49434458,0.49405994,0.4926633,0.4973132,0.49809268,0.49868211,0.49240316,0.49272291,0.49299174,0.49551415,0.49447562,0.49529314,0.49454593,0.49365742,0.49404637,0.49280164,0.49199581,0.49243231,0.49454404,0.49398057,0.49364869,0.49243243,0.49393448,0.49274694,0.48597779,0.48212874,0.48484278,0.49244962,0.49388884,0.49304018,0.49893093,0.49902962,0.49916999,0.49732981,0.49656214,0.49711278,0.49753162,0.4975651,0.495736,0.5005743,0.50243633,0.50176088,0.50796834,0.50178307,0.49884083,0.48934662,0.48891939,0.49040074,0.49751658,0.49464863,0.49656263,0.50031165,0.50102624,0.49830717,0.50094789,0.50098224,0.50182946,0.49796745,0.49939103,0.49891375,0.49691966,0.49986422,0.49636563
1397.265,0.49994736,0.50090824,0.5027767,0.50226,0.50291858,0.50325346,0.49797281,0.4965328,0.49547139,0.49209535,0.49242991,0.49252749,0.49569895,0.49542587,0.49534643,0.49928777,0.49746528,0.49820883,0.4956768,0.49765089,0.49710295,0.49850644,0.49864987,0.49938611,0.49828815,0.49845134,0.4977244,0.49346289,0.49349447,0.49425531,0.49554533,0.49389036,0.49447512,0.49440022,0.49412677,0.49323326,0.50068203,0.50229904,0.50029172,0.49547469,0.49397295,0.49467026,0.50869911,0.50816952,0.50820145,0.49155192,0.49187242,0.48946132,0.49284665,0.49267715,0.4912927,0.49572332,0.49638729,0.49704517,0.49077003,0.49110888,0.4913986,0.4936996,0.49254474,0.49364433,0.49282625,0.4919861,0.49234418,0.49112064,0.4903277,0.49074768,0.49264519,0.49211516,0.49177102,0.49080803,0.49225055,0.49109527,0.48427895,0.48011936,0.4830467,0.49069747,0.49227953,0.49155587,0.49715588,0.4972117,0.49736951,0.49578502,0.49501783,0.49566115,0.49582502,0.49589905,0.49398481,0.49834921,0.50039493,0.49970571,0.50612133,0.49963409,0.49697655,0.48772882,0.48717293,0.48864648,0.49541714,0.49260104,0.49457816,0.49816488,0.49888064,0.49619604,0.49918358,0.49924298,0.49997728,0.49590248,0.49735553,0.49671641,0.49504611,0.49773872,0.49442192
1401.125,0.50066986,0.50202641,0.50388533,0.50338661,0.50402668,0.50430536,0.49912525,0.49773158,0.49662769,0.4932428,0.49337477,0.49350956,0.49692002,0.4966081,0.49648941,0.50067787,0.49873827,0.49948929,0.49689823,0.49884819,0.49846733,0.49970202,0.49989804,0.50068252,0.4995095,0.49963871,0.49899625,0.49462898,0.49473535,0.49552002,0.49645622,0.49490973,0.49525316,0.49535494,0.49519475,0.49435615,0.50179272,0.50336845,0.50136655,0.49674646,0.49512571,0.49594523,0.5099474,0.50967756,0.50960078,0.49265583,0.49269959,0.49043614,0.49405663,0.49387282,0.49241016,0.4970326,0.49762163,0.49829878,0.49176746,0.49208885,0.49261723,0.49453716,0.49341104,0.49464073,0.49368938,0.4929021,0.49327721,0.4919951,0.49122231,0.49171858,0.49356355,0.49294323,0.49262903,0.49169875,0.49302785,0.49200069,0.48526107,0.48082582,0.48375863,0.49128108,0.49308997,0.4922722,0.49814439,0.49815014,0.49828267,0.49688822,0.49610013,0.49665035,0.49697762,0.49709024,0.4952363,0.49930442,0.50129691,0.50074839,0.50699923,0.50030323,0.49789113,0.48846184,0.4881061,0.48950297,0.49634458,0.49358237,0.49544418,0.49894874,0.49974327,0.49699093,0.50036581,0.50029905,0.50095701,0.49689676,0.49811662,0.49784921,0.49596131,0.49879643,0.49555875
1404.985,0.5032221,0.50488456,0.50679934,0.50636844,0.50691159,0.5070799,0.50199035,0.5005292,0.49942764,0.49579162,0.49587986,0.49604469,0.49980908,0.49955059,0.49943845,0.50368053,0.50174568,0.50235641,0.49976925,0.50167868,0.50118887,0.50252899,0.50269223,0.50370663,0.5025115,0.50266507,0.5018621,0.49745485,0.49755904,0.49830819,0.49908006,0.49763501,0.4978093,0.49799214,0.49782354,0.49690468,0.50470315,0.50624608,0.50412673,0.49932558,0.49778584,0.49856034,0.51305797,0.51296071,0.51295577,0.49530996,0.49525425,0.49297785,0.49675576,0.49662345,0.49505748,0.50010474,0.50080469,0.50146177,0.49447016,0.49484426,0.49522857,0.49732221,0.49610295,0.49731615,0.49632258,0.49552284,0.49584069,0.49470964,0.49385025,0.49434666,0.49625995,0.49557885,0.4952508,0.49421943,0.49530042,0.49451803,0.48774499,0.48321711,0.48616513,0.4934708,0.49536731,0.49463704,0.5007769,0.50074719,0.50095494,0.49953941,0.49881339,0.49926187,0.49989688,0.50015919,0.49816467,0.50232469,0.50423449,0.5037695,0.50959086,0.50318917,0.50063005,0.49082737,0.49053239,0.49193716,0.49908171,0.49629138,0.49827406,0.50164416,0.50236646,0.49966819,0.5031241,0.50292376,0.50363352,0.49962946,0.50098214,0.50076295,0.49874325,0.501749,0.4985084
1408.845,0.5061391,0.50803268,0.51005438,0.50951308,0.51017439,0.51028719,0.50508688,0.50354941,0.50259103,0.49856782,0.4987966,0.49888834,0.50265626,0.50243835,0.50234218,0.50683743,0.50485669,0.50557186,0.50276822,0.50470724,0.50427669,0.50549895,0.50575127,0.50666068,0.50551513,0.50576538,0.50488418,0.50043438,0.50045367,0.501177,0.50181755,0.50043637,0.50047859,0.50070941,0.5004887,0.49948597,0.50782624,0.50946521,0.50731119,0.50209348,0.50066112,0.50140822,0.516384,0.51631247,0.51638042,0.49798872,0.49820707,0.49576906,0.499544,0.49947521,0.49791782,0.50361228,0.50429213,0.50494478,0.49742195,0.4976964,0.49800114,0.50041581,0.49899642,0.50023344,0.49917515,0.49836971,0.49862945,0.49763521,0.49672,0.49718464,0.49904466,0.4982869,0.49806168,0.49699052,0.49786421,0.4971661,0.49035393,0.48560704,0.48873573,0.49585486,0.49797633,0.49715911,0.50359355,0.50358915,0.50380342,0.50235824,0.50158744,0.50200829,0.50271721,0.50325259,0.50119896,0.50524804,0.50734233,0.50666799,0.51239085,0.50605923,0.50327961,0.49353572,0.49305244,0.49443266,0.50210305,0.49921181,0.50128517,0.5045378,0.50514789,0.50238892,0.50578085,0.50566418,0.50635686,0.502569,0.50405743,0.5035789,0.50170936,0.50475733,0.50125003
1412.705,0.50832245,0.51045684,0.51256891,0.51203008,0.51274819,0.51287134,0.50740509,0.5059213,0.50498638,0.50074146,0.5009451,0.50106832,0.50481734,0.50449489,0.50436262,0.50911693,0.50714229,0.50789432,0.50505187,0.50682549,0.50658355,0.50779114,0.50795016,0.50888135,0.50766555,0.50788539,0.50707172,0.50238871,0.50246234,0.50309675,0.50369466,0.50234156,0.50235584,0.50255483,0.50240918,0.50140595,0.51027915,0.5118453,0.50977837,0.50417334,0.50286736,0.50362156,0.51874312,0.51868853,0.51875861,0.50012225,0.50042089,0.4977682,0.5017737,0.50162558,0.50004215,0.50625732,0.50684775,0.50739822,0.49959047,0.49979878,0.50014614,0.50268011,0.50114439,0.50242474,0.50127484,0.50047234,0.50081747,0.49981853,0.49890561,0.49937928,0.50109579,0.50018873,0.50018397,0.49898305,0.4999522,0.499122,0.49227554,0.48725839,0.49038761,0.49753521,0.49996033,0.49903833,0.50569229,0.50566832,0.50596501,0.50445534,0.50365765,0.50418532,0.50484591,0.50545968,0.50325079,0.50746106,0.50955466,0.50891963,0.51450685,0.50809923,0.50539135,0.4956467,0.49510262,0.49631668,0.50445814,0.5016003,0.50350456,0.5065303,0.50724402,0.50436019,0.50775075,0.5076683,0.50820479,0.50487505,0.50625493,0.50577661,0.50397076,0.50704866,0.5035427
1416.565,0.50915703,0.51174031,0.51383228,0.51341166,0.51409997,0.51418575,0.50851756,0.50712359,0.50607967,0.50158131,0.50166349,0.50188778,0.50543037,0.50504585,0.50500489,0.50996431,0.5079153,0.50865695,0.50586915,0.50745394,0.50713976,0.50859807,0.50867427,0.50979127,0.50857795,0.5086163,0.50795035,0.50285009,0.50299001,0.50347352,0.50452946,0.50300339,0.50299966,0.50310938,0.50292883,0.50177288,0.51158305,0.51301516,0.51108428,0.5050105,0.50371471,0.50453725,0.51943372,0.51949926,0.51946332,0.50103228,0.50125147,0.49853248,0.5027874,0.50251186,0.50092744,0.50710554,0.50779067,0.50825879,0.50045308,0.50071283,0.50105904,0.50355189,0.50198473,0.50336093,0.5021374,0.50128262,0.50163954,0.50076111,0.49976973,0.5002377,0.50194573,0.50084279,0.50082051,0.49974045,0.50076397,0.49979581,0.49274932,0.48758059,0.49078371,0.49790981,0.50062957,0.49974074,0.50625073,0.50621245,0.50646499,0.50493131,0.50431286,0.50489665,0.50540212,0.50615341,0.50382202,0.50825582,0.51039483,0.50980388,0.5150578,0.50864737,0.50608139,0.49632832,0.49580919,0.49691685,0.50517165,0.50229029,0.50415166,0.50697152,0.50783676,0.50493552,0.50844618,0.50820251,0.50854802,0.50561345,0.50712437,0.50670702,0.50467358,0.50793745,0.50453987
1420.425,0.50730794,0.51026732,0.51234922,0.51211041,0.5126869,0.51276818,0.50710209,0.50578974,0.50450073,0.49976412,0.49989639,0.50013186,0.50287115,0.50253386,0.50268694,0.50804629,0.50592051,0.50649127,0.50363453,0.50525348,0.50486505,0.50652485,0.50660557,0.50767548,0.5063954,0.50650595,0.50585644,0.50036794,0.50039532,0.50098441,0.50262492,0.50095789,0.50094709,0.50089098,0.50058158,0.49922765,0.51020109,0.51179799,0.50982913,0.5033445,0.50210686,0.50288135,0.51711167,0.5171791,0.51718799,0.49943073,0.49951035,0.4968719,0.50105381,0.50084081,0.4991587,0.50466371,0.50547756,0.50614771,0.49864854,0.49890881,0.49930835,0.50162053,0.5001027,0.50144519,0.50030939,0.49938216,0.49967125,0.49881551,0.49793202,0.49828083,0.49990028,0.49864201,0.49856649,0.4978274,0.49876827,0.49776044,0.49051756,0.48505443,0.4885745,0.4958449,0.49871252,0.4978122,0.50377727,0.50369151,0.50397398,0.50238262,0.50179612,0.50234182,0.50283549,0.50354548,0.50135723,0.50587178,0.50811355,0.50732048,0.51247961,0.50603764,0.50337821,0.4941716,0.49354761,0.49491497,0.50286753,0.49987382,0.50187574,0.5046175,0.50550337,0.50243541,0.5059303,0.50575539,0.50599519,0.5034025,0.50488567,0.50472111,0.50241237,0.50559264,0.50238101
1424.285,0.50424581,0.50727882,0.50936008,0.50903708,0.50955873,0.50972066,0.50428578,0.50290544,0.50170036,0.49675422,0.49688665,0.49721496,0.49928505,0.49891807,0.49906362,0.50458073,0.50251513,0.50305068,0.50007319,0.50149831,0.50133184,0.50316876,0.50305546,0.50407462,0.50268397,0.50298738,0.50211719,0.4965251,0.49659542,0.49722115,0.4992004,0.49758662,0.49769142,0.49724468,0.49701176,0.49595303,0.50732673,0.50897613,0.50688428,0.50050084,0.49932725,0.49991931,0.51349797,0.51339592,0.51346735,0.49648091,0.49652307,0.49386741,0.49792222,0.49793745,0.49605946,0.50085116,0.50156244,0.5022187,0.49551444,0.49576708,0.49613024,0.49831886,0.49687809,0.49812556,0.49710704,0.49627755,0.49656369,0.49552224,0.49472941,0.49495574,0.49658623,0.49528966,0.49523339,0.49464332,0.49573446,0.49450875,0.4875178,0.48176973,0.48546625,0.49247499,0.49561987,0.49462718,0.50014651,0.5000789,0.50037281,0.49858427,0.49782725,0.49851785,0.49945489,0.49992902,0.49782981,0.50223078,0.50441569,0.50367877,0.50889173,0.50246178,0.49975562,0.49096462,0.49038557,0.49167964,0.49919022,0.49635832,0.49831789,0.50105935,0.50187019,0.49897033,0.5022642,0.50216207,0.5025972,0.50025093,0.50155514,0.50155739,0.49906939,0.50218435,0.498959
1428.145,0.49984996,0.50284618,0.50488483,0.50445051,0.50507835,0.50531072,0.50010299,0.49867529,0.49761808,0.49270487,0.49280026,0.49308714,0.49433367,0.49392092,0.49398522,0.49958503,0.49763432,0.49815915,0.49527695,0.49656393,0.49647937,0.49823234,0.49829172,0.49922669,0.49778334,0.49801624,0.49722569,0.49177514,0.49178783,0.49241347,0.49450626,0.4929234,0.49316898,0.49246873,0.49207996,0.4912807,0.50297882,0.50454207,0.5024845,0.49649137,0.49522557,0.49571995,0.50822659,0.50810707,0.50809901,0.49212839,0.49223751,0.48952638,0.49365376,0.49355707,0.49174889,0.49586818,0.49642983,0.49697484,0.4911443,0.49143091,0.49175842,0.49381681,0.49236118,0.49358124,0.49278807,0.49194221,0.49212405,0.49098642,0.49019197,0.49043622,0.49193434,0.49075797,0.49055836,0.49017262,0.49144992,0.49007506,0.48325919,0.47745343,0.48125195,0.48812169,0.49138125,0.49038389,0.49529395,0.49512122,0.49535163,0.49363537,0.4927847,0.49353937,0.49481023,0.49528374,0.49321194,0.49749717,0.49960408,0.49898552,0.50432446,0.49796033,0.49528551,0.48677552,0.48627719,0.48740845,0.49415924,0.4913967,0.49338235,0.49621593,0.49696656,0.49416373,0.49772086,0.49757831,0.49807589,0.4957047,0.49705624,0.4968463,0.49467114,0.49788521,0.49445957
1432.005,0.49394554,0.49672598,0.49858854,0.498248,0.49891585,0.49915655,0.49411879,0.49292407,0.49185715,0.48720004,0.48740701,0.48764233,0.48759174,0.48725632,0.48721609,0.49291537,0.49108077,0.49150054,0.48876314,0.49006384,0.4899667,0.4916657,0.49185822,0.49264869,0.49106239,0.49131582,0.49071804,0.48577721,0.48562286,0.48639548,0.48833387,0.48675035,0.48704956,0.48625417,0.48564012,0.48513407,0.496849,0.49831088,0.49636502,0.49093798,0.48988769,0.49020837,0.50106283,0.50087656,0.50089992,0.48628896,0.4863978,0.48369362,0.48781116,0.48764286,0.48603064,0.48930671,0.48978851,0.49035201,0.48508349,0.4854195,0.485721,0.48770768,0.48636697,0.4874216,0.48682035,0.48596314,0.48619563,0.48500185,0.48417848,0.48450246,0.48570157,0.48449558,0.48430335,0.48421233,0.48560457,0.48402016,0.47755428,0.47188941,0.4758719,0.48261075,0.48606421,0.48509453,0.48882394,0.48857639,0.48876492,0.48738345,0.48653252,0.4870956,0.48852179,0.48901715,0.4868009,0.49099033,0.49319425,0.49260972,0.49812611,0.49170304,0.489047,0.48124796,0.48078118,0.48197701,0.48768398,0.48484068,0.48679696,0.4897551,0.49048237,0.48763841,0.49151421,0.49153482,0.49203457,0.48924299,0.49064829,0.49038711,0.4888311,0.49208972,0.4885535
1435.865,0.48835758,0.49074666,0.492527,0.4921892,0.49288269,0.49319947,0.48837785,0.48722457,0.48625958,0.48194892,0.48215889,0.48233661,0.48097331,0.48075069,0.48072793,0.48638654,0.48466363,0.48521331,0.48248021,0.48360347,0.48365385,0.4853905,0.48547996,0.4862492,0.4845432,0.48483684,0.48427382,0.48007096,0.47993183,0.48079289,0.48245519,0.48084821,0.48140446,0.48034321,0.4796898,0.47935766,0.49091014,0.49223534,0.49027115,0.48545165,0.4847015,0.48491236,0.4942296,0.49379813,0.49398343,0.48056147,0.48069234,0.47802046,0.4821055,0.48195261,0.48049569,0.48293623,0.48330646,0.48403327,0.47910242,0.479454,0.47982686,0.4817187,0.48060927,0.48146518,0.48098558,0.48021464,0.48056044,0.47934739,0.4786088,0.47896023,0.47989823,0.47856607,0.47836077,0.4787116,0.48027057,0.47839317,0.47210633,0.46661882,0.47072804,0.47752592,0.48123587,0.48025521,0.48262495,0.48249715,0.48263439,0.48164387,0.48070566,0.48127544,0.48250805,0.48308243,0.48084412,0.48461402,0.48687927,0.4863342,0.49212657,0.48566493,0.48295944,0.47596971,0.47562036,0.47695784,0.48171385,0.4788068,0.48054158,0.48374535,0.48443001,0.48171392,0.48560111,0.48582327,0.48642329,0.48297499,0.48432667,0.48431887,0.4832534,0.48645245,0.48286935
1439.725,0.48295973,0.48513837,0.48696266,0.48657008,0.48727793,0.48759337,0.48312299,0.48190755,0.48089985,0.47721468,0.47732512,0.47759239,0.47499243,0.47484325,0.47481888,0.48036462,0.47879748,0.47935289,0.47660632,0.47771747,0.47777486,0.47952676,0.47981918,0.48046349,0.47867952,0.47882315,0.47839335,0.47488163,0.47481906,0.47567902,0.47704198,0.47539405,0.47639716,0.47501079,0.47437236,0.47407793,0.48538085,0.48670727,0.48462192,0.48043624,0.47987275,0.47992968,0.4879002,0.4874291,0.48767107,0.4753043,0.47540066,0.47283851,0.4768832,0.47666333,0.47533566,0.47699018,0.47744858,0.47837775,0.47369395,0.47404827,0.47439457,0.47620288,0.47528473,0.47597788,0.47590638,0.47502572,0.47547112,0.47421424,0.47355556,0.47385929,0.47451011,0.47315322,0.47297709,0.47374245,0.47533292,0.47339318,0.46732938,0.46200908,0.46598295,0.47293071,0.4768163,0.47584792,0.47716606,0.47705956,0.47712999,0.47650494,0.47528731,0.47609605,0.47690829,0.47729369,0.47508379,0.47862151,0.48080573,0.48042841,0.48682421,0.48005559,0.47719378,0.47115763,0.47100407,0.47248984,0.47623159,0.47331784,0.47494732,0.47854185,0.47898476,0.47640803,0.48002267,0.48018952,0.48093054,0.4770169,0.47854412,0.47862461,0.47791951,0.48106124,0.47752941
1443.585,0.4822828,0.48442894,0.48621238,0.48604297,0.48673815,0.48689811,0.48254838,0.48130558,0.48025954,0.47699234,0.47705403,0.47745082,0.47460667,0.47443335,0.47429562,0.47964286,0.47815318,0.47854257,0.47583396,0.47690609,0.47692055,0.4790368,0.47933357,0.47983519,0.47814543,0.47819105,0.47779739,0.47445481,0.47442026,0.47537554,0.47663,0.47493909,0.47618893,0.47471767,0.47399899,0.47388515,0.48478791,0.48606573,0.48403221,0.48001923,0.47952392,0.47938743,0.48722604,0.48671295,0.4869917,0.47474542,0.47488488,0.47237025,0.47634272,0.47627917,0.47490228,0.47652479,0.47717298,0.47794209,0.47328844,0.47360135,0.47395211,0.47582471,0.47498015,0.47561623,0.47560911,0.47455252,0.47520304,0.47404889,0.47336796,0.47365929,0.47414138,0.47277645,0.47271464,0.47342924,0.47495476,0.4730248,0.46722664,0.46200869,0.46599445,0.47281831,0.47671973,0.47571371,0.47686849,0.47683161,0.47673598,0.47626875,0.47484387,0.47568349,0.47680548,0.4768412,0.47456042,0.47828142,0.48052277,0.48034758,0.48677946,0.47990241,0.47676466,0.47103046,0.47091215,0.47241207,0.47575317,0.47298194,0.47458422,0.47826967,0.47868675,0.47621375,0.4796122,0.47990248,0.48066529,0.47676491,0.47830185,0.47833145,0.47790305,0.48101104,0.47747438
1447.445,0.48735676,0.48939981,0.49118707,0.49134096,0.49204068,0.49201359,0.48730213,0.48603841,0.4850008,0.48168321,0.48169782,0.48204811,0.47982126,0.47955992,0.47945629,0.48455854,0.48312908,0.48345973,0.48064661,0.48170179,0.48179465,0.48428707,0.48436744,0.48502065,0.48328158,0.4833553,0.48287956,0.47919408,0.47908198,0.48018511,0.48161024,0.47983666,0.48122915,0.47971523,0.47893764,0.47876964,0.48983715,0.49112969,0.48919085,0.48436235,0.48387196,0.48361715,0.49285558,0.49228433,0.49245919,0.47939921,0.47959405,0.47710669,0.48096175,0.48096949,0.47950897,0.48207208,0.48265538,0.48333944,0.47820508,0.47840281,0.47888661,0.4809661,0.4801751,0.48069193,0.48061137,0.47945147,0.48006827,0.47910522,0.47845042,0.47870719,0.47928504,0.47793193,0.47775762,0.47825161,0.47994894,0.47787328,0.47182268,0.46658299,0.47070438,0.47754302,0.48151683,0.48047142,0.48209596,0.48200028,0.48185606,0.4811757,0.4796658,0.48042383,0.48186431,0.48170466,0.47954459,0.48374259,0.48600741,0.48597863,0.49185121,0.48508134,0.48177763,0.475721,0.47552186,0.47701558,0.48094197,0.47831383,0.47981778,0.48347256,0.4839596,0.4815974,0.48434791,0.48471087,0.48543527,0.4820858,0.48354355,0.48352887,0.48306279,0.48619363,0.48253556
1451.305,0.49653591,0.49851146,0.50043992,0.50071667,0.50139158,0.50137463,0.49601668,0.49478212,0.49377682,0.48978486,0.48985913,0.49014527,0.48927591,0.48884221,0.48877085,0.49354851,0.49200818,0.49243406,0.489506,0.49074854,0.49071677,0.49339157,0.49344717,0.49427965,0.49248041,0.49261268,0.49214895,0.48756349,0.48740464,0.48856557,0.49028982,0.48854249,0.48992255,0.48849976,0.48768984,0.48757981,0.49902244,0.50058827,0.49848275,0.49229905,0.49173069,0.4914042,0.50256172,0.50213656,0.50221537,0.48793044,0.48801788,0.48557527,0.48932819,0.48931784,0.4878275,0.49181992,0.49219677,0.49298335,0.48689028,0.48715494,0.48755394,0.48994287,0.48919543,0.48960221,0.48931306,0.48822787,0.48875317,0.48807742,0.48731439,0.48747708,0.4882534,0.48694684,0.48656783,0.48667575,0.48855958,0.48624841,0.48016745,0.47481079,0.47885629,0.48562354,0.48960579,0.488372,0.49114228,0.49095903,0.49085889,0.48962981,0.48824815,0.48895214,0.49053828,0.4904611,0.48826993,0.49312819,0.49549049,0.49530391,0.50082485,0.49399522,0.49065498,0.48377855,0.48353258,0.48498418,0.49023245,0.48744159,0.48913226,0.4923589,0.49289396,0.49043905,0.49286019,0.49297952,0.49372637,0.49126652,0.49277456,0.49271471,0.49187368,0.49495486,0.49122603
1455.165,0.50069783,0.50268088,0.50467838,0.50496258,0.5055412,0.50568477,0.50018099,0.49891711,0.49805535,0.49334197,0.49353305,0.4936633,0.49334677,0.49279756,0.49285513,0.49764301,0.49575518,0.49631835,0.49355879,0.49484066,0.49457526,0.49732177,0.49734666,0.4982097,0.49643468,0.4965877,0.49611229,0.49119651,0.49111303,0.49223937,0.49414961,0.49240484,0.49357467,0.4923651,0.49139679,0.49131309,0.50321608,0.50480004,0.50278975,0.49589948,0.49520376,0.49496334,0.50624486,0.50605378,0.50599475,0.49179463,0.4917594,0.48932931,0.49301454,0.49299569,0.49146112,0.496036,0.49635132,0.49711075,0.49057211,0.49101726,0.49142656,0.49396981,0.49313079,0.4936735,0.49316809,0.49208356,0.49258234,0.49225323,0.49131315,0.49154644,0.49228256,0.49080741,0.49044896,0.49039909,0.49225248,0.48987715,0.48371376,0.47831512,0.48244049,0.48928722,0.49309341,0.4917804,0.49473282,0.4946411,0.49463446,0.49330148,0.49209588,0.49271548,0.49434245,0.49462138,0.49238983,0.49726047,0.4995349,0.49940931,0.5047008,0.49795076,0.49492241,0.48733621,0.48693871,0.4883326,0.49418822,0.49126262,0.49313911,0.49588296,0.49654007,0.49396282,0.49678426,0.49684934,0.49750409,0.49542791,0.49684594,0.49685275,0.49580628,0.49881104,0.4951246
